text
b'@JustinJRao @AzmiShabana Seriously...did you know Gully Boy was also released in Pakistan post URI attack. Why didn\xe2\x80\xa6 https://t.co/u6xRKczRfE'
b'@janetkolterman I\xe2\x80\x99m in LOVE'
b'@brownpundits @gypsy_heart6 But Gully Boy showed Shudh Hindi or close enough is better suited for rap than Urdu \xf0\x9f\x98\x80'
b'RT @killTURNHERkill: @AppleMusic @theblacktongue @the64thfloor @fucklilprada @yeahfreshie @KRIMELIFECASS @abg_neal @cokestasy @ALBenji3 @Ch\xe2\x80\xa6'
b'RT @aadisrkian1: 5) When Ranveer Singh INJURES Female FANS After Jumping Into Crowd | Gully Boy\n\nTab ye news dab jati h due to ranveer PR b\xe2\x80\xa6'
b'RT @matt_bowes: GULLY BOY and SONCHIRIYA for me. BHARAT was all right. https://t.co/c8hrZcUQeU'
b'RT @ssagar3560: Rishabh pant is trying to be gully boy in this rap battle #CWC19 #IndVsEngland #pant #RishabPant'
b'@taimurkimami Though I know it\xe2\x80\x99s late but what song? Is it from Gully Boy?'
b'RT @TheManish89: @BollywoodPod ELKDTAL Gully Boy and of course Katrina dancing in Bharat'
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #2 https://t.co/UWJUwRQ1jM'
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #1 https://t.co/CmHFEJ12wY'
b'RT @aadisrkian1: 5) When Ranveer Singh INJURES Female FANS After Jumping Into Crowd | Gully Boy\n\nTab ye news dab jati h due to ranveer PR b\xe2\x80\xa6'
b'RT @RanveerPlanet: Still - Ranveer Singh and Vijay Verma in Gully Boy \xf0\x9f\x94\xa5 https://t.co/UR9wH3OhRm'
b'RT @aadisrkian1: 5) When Ranveer Singh INJURES Female FANS After Jumping Into Crowd | Gully Boy\n\nTab ye news dab jati h due to ranveer PR b\xe2\x80\xa6'
b'RT @dna: Gully Boy bags award at International film Festival https://t.co/XQR9FUlhRG via @DeepaliSingh05 \n.\n.\n.\n#GullyBoy #RanveerSingh #Al\xe2\x80\xa6'
b'@BollywoodPod ELKDTAL Gully Boy and of course Katrina dancing in Bharat'
b'RT @aadisrkian1: 5) When Ranveer Singh INJURES Female FANS After Jumping Into Crowd | Gully Boy\n\nTab ye news dab jati h due to ranveer PR b\xe2\x80\xa6'
"b""RT @MananMe91491905: He's my Gully Boy! Was always his fan from U-19 days! https://t.co/QmTJNpFfu8"""
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #2 https://t.co/UWJUwRQ1jM'
b'RT @RanveerPlanet: Still - Ranveer Singh and Vijay Verma in Gully Boy \xf0\x9f\x94\xa5 https://t.co/UR9wH3OhRm'
b'RT @RanveerPlanet: Still - Ranveer Singh and Alia Bhatt in Gully Boy \xf0\x9f\x92\x95 https://t.co/aBBi7cX9HS'
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #1 https://t.co/CmHFEJ12wY'
b'RT @aadisrkian1: 5) When Ranveer Singh INJURES Female FANS After Jumping Into Crowd | Gully Boy\n\nTab ye news dab jati h due to ranveer PR b\xe2\x80\xa6'
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #2 https://t.co/UWJUwRQ1jM'
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
b'5) When Ranveer Singh INJURES Female FANS After Jumping Into Crowd | Gully Boy\n\nTab ye news dab jati h due to ranve\xe2\x80\xa6 https://t.co/VAlBqNAxiK'
"b'RT @Salandthebadpun: @BollywoodPod Ek Ladki Ko ... was definitely my favorite, and I also loved Gully Boy (with a few reservations)'"
"b'@BollywoodPod Ek Ladki Ko ... was definitely my favorite, and I also loved Gully Boy (with a few reservations)'"
b'RT @matt_bowes: GULLY BOY and SONCHIRIYA for me. BHARAT was all right. https://t.co/c8hrZcUQeU'
"b'RT @AvinashAjjarapu: @BollywoodPod Favourite Films of 2019 so far: Mard Ko Dard Nahi Hota, Gully Boy, Shazam ( breaking the rule a little b\xe2\x80\xa6'"
b'RT @matt_bowes: GULLY BOY and SONCHIRIYA for me. BHARAT was all right. https://t.co/c8hrZcUQeU'
"b'@BollywoodPod Favourite Films of 2019 so far: Mard Ko Dard Nahi Hota, Gully Boy, Shazam ( breaking the rule a littl\xe2\x80\xa6 https://t.co/i77aS7YZwb'"
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #1 https://t.co/CmHFEJ12wY'
b'RT @RanveerPlanet: Still - Ranveer Singh and Vijay Verma in Gully Boy \xf0\x9f\x94\xa5 https://t.co/UR9wH3OhRm'
b'RT @RanveerPlanet: Still - Ranveer Singh and Alia Bhatt in Gully Boy \xf0\x9f\x92\x95 https://t.co/aBBi7cX9HS'
b'RT @RanveerPlanet: Still - Ranveer Singh and Vijay Verma in Gully Boy \xf0\x9f\x94\xa5 https://t.co/UR9wH3OhRm'
b'RT @matt_bowes: GULLY BOY and SONCHIRIYA for me. BHARAT was all right. https://t.co/c8hrZcUQeU'
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #2 https://t.co/UWJUwRQ1jM'
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #1 https://t.co/CmHFEJ12wY'
b'Still - Ranveer Singh and Vijay Verma in Gully Boy \xf0\x9f\x94\xa5 https://t.co/UR9wH3OhRm'
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
b'RT @RanveerPlanet: Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #2 https://t.co/UWJUwRQ1jM'
b'Still - Ranveer Singh and Alia Bhatt in Gully Boy \xf0\x9f\x92\x95 https://t.co/aBBi7cX9HS'
b'GULLY BOY and SONCHIRIYA for me. BHARAT was all right. https://t.co/c8hrZcUQeU'
b'Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #2 https://t.co/UWJUwRQ1jM'
b'Stills - Ranveer Singh as Murad in Gully Boy \xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbc #1 https://t.co/CmHFEJ12wY'
"b""There is no place for an immature and irresponsible 'Gully Boy' like Rishabh Pant till he becomes a responsible and mature man."""
b'Gully Boy &amp; Super 30 r the best films of the year so far @FuhSePhantom @excelmovies @NGEMovies @tigerbabyindia\xe2\x80\xa6 https://t.co/TOMvrZFeGS'
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
"b""@GPellahhh @Troubled_Boy_ @grandexrocky @KidCudi Lol they can't be this damn gully"""
b'RT @ThroughAScreen_: Alia Bhatt in Gully Boy (2019) https://t.co/bwOvGmfNoP'
b'RT @ThroughAScreen_: Alia Bhatt in Gully Boy (2019) https://t.co/bwOvGmfNoP'
b'RT @ThroughAScreen_: Alia Bhatt in Gully Boy (2019) https://t.co/bwOvGmfNoP'
b'@RanveerOfficial hii gully boy'
b'RT @ThroughAScreen_: Alia Bhatt in Gully Boy (2019) https://t.co/bwOvGmfNoP'
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
b'RT @killTURNHERkill: @AppleMusic @theblacktongue @the64thfloor @fucklilprada @yeahfreshie @KRIMELIFECASS @abg_neal @cokestasy @ALBenji3 @Ch\xe2\x80\xa6'
b'RT @killTURNHERkill: @AppleMusic @theblacktongue @the64thfloor @fucklilprada @yeahfreshie @KRIMELIFECASS @abg_neal @cokestasy @ALBenji3 @Ch\xe2\x80\xa6'
b'@kstknke sorry lemi kn which stupid biTCH said gully boy is gud'
b'RT @ThroughAScreen_: Alia Bhatt in Gully Boy (2019) https://t.co/bwOvGmfNoP'
b'RT @ThroughAScreen_: Alia Bhatt in Gully Boy (2019) https://t.co/bwOvGmfNoP'
b'RT @ThroughAScreen_: Alia Bhatt in Gully Boy (2019) https://t.co/bwOvGmfNoP'
b'Alia Bhatt in Gully Boy (2019) https://t.co/bwOvGmfNoP'
b'@DrKumarVishwas @imVkohli @ImRo45 @klrahul11 @Jaspritbumrah93 @imkuldeep18 @BhuviOfficial @hardikpandya7\xe2\x80\xa6 https://t.co/zhczZXfEz7'
b'@PeepingMoon @vickykaushal09 @RanveerOfficial @akshaykumar @Nawazuddin_S @AnilKapoor @TheAaryanKartik @SrBachchan\xe2\x80\xa6 https://t.co/YH3zBxNGEf'
b'RT @ShashankKhaitan: @NotSoSnob Gully Boy'
"b""RT @MTVIndia: Aaj hai apne Gully Boy ka birthday! Here's from us to you @RanveerOfficial, straight outta @JBLSoundIn presents @mtvhustle.\n@\xe2\x80\xa6"""
"b'Mere Gully Mein | Gully Boy | Ranveer Singh,Alia Bhatt &amp; Siddhant | DIVINE | Naezy | Zoya Akhtar https://t.co/yHT1fLmKHn'"
b'RT @Ruhi60741801: If you \n      never had \nFriends \xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2\xe2\x80\xa2\n         You never lived Life\xe2\x80\xa2\xe2\x80\xa2 \xf0\x9f\x98\x8a\xf0\x9f\x91\x8d https://t.co/2tF0FcxnNL'
"b""RT @Ruhi60741801: Believe what  \xe2\x9d\xa4  your heart \ntells you \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\nnot what other's say \xf0\x9f\x98\x8a\xf0\x9f\x99\x8f\xf0\x9f\x8c\xb9\xf0\x9f\x98\x8a"""
b'RT @mravi_2: Please show the likes and retweets of my tweets correctly. Because we are having a lot of trouble since yesterday.\n\n@TwitterSa\xe2\x80\xa6'
"b""He's my Gully Boy! Was always his fan from U-19 days! https://t.co/QmTJNpFfu8"""
b'Indians coming @ me when I say Gully Boy is trash is the best thing that\xe2\x80\x99s happened \xf0\x9f\x98\x82'
b'@NotSoSnob Gully Boy and URI'
"b'#LooserNameRahul \n@BJP4India\n@BCCI\n@RaviShastriOfc\n@PMOIndia\nFor India ,Name ""Rahul"" means losser in Politics now a\xe2\x80\xa6 https://t.co/GVqpUIOEHP'"
"b'@NotSoSnob There were many movies recently, Gully Boy, Chak De, Swades, but Sadma`s end remains at the pinnacle and Pyaasa.'"
b'@pixystiix The only time apna time aayega this year was in Gully Boy'
"b""#INDvsNZ\n@RaviShastriOfc\n@BCCI\n@klrahul11\n@imVkohli\nKL Rahul Guy spend time in making Tatu but don't made good scor\xe2\x80\xa6 https://t.co/BDu6pu3B9N"""
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
b'Gully Boy and before that Bajrangi Bhaijaan. https://t.co/WEgYgW8Vg0'
b'@squintneon Wonder why no discussion on what was shown in Gully Boy!'
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
"b'RT @ParishPatni: @RanveerOfficial Sir, my son Ekaansh Patni is 8 yrs old and was inspired by your songs in Gully boy movie. Here is his fir\xe2\x80\xa6'"
b'RT @SnehaRajani: @NotSoSnob Gully Boy. (Not seen Article 15) and ....  Soorma \xf0\x9f\x8f\x91\xf0\x9f\x98\x80'
b'RT @Ronak_Kamat: @NotSoSnob Gully Boy'
"b'RT @SukanyaVerma: @NotSoSnob Gully Boy, so many scenes.'"
b'RT @zmilap: @NotSoSnob Gully Boy'
b'RT @varungrover: @NotSoSnob Gully Boy. Choked more in the 2nd viewing.'
b'RT @ShashankKhaitan: @NotSoSnob Gully Boy'
b'RT @ranveercafe69: Best Bollywood films so far - First Post (includes Gully Boy) https://t.co/YpWG31miXA'
"b""RT @KubbraSait: 'Gully Boy' wins hearts in South Korea, awarded at Bucheon film festival \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f Congratulations @tigerbabyindia #ZoyaAkhtar\xe2\x80\xa6"""
b'@NotSoSnob Gully Boy. The scene with the father late in the second half hit a bit too hard. The climax of October.'
"b""@NotSoSnob Safina's fights with her parents in Gully Boy"""
"b'RT @RanveeriansFC: ..Fans have been able to see diverse characters such as Alauddin Khilji (Padmaavat), Sangram \xe2\x80\x98Simmba\xe2\x80\x99 Bhalerao (Simmba)\xe2\x80\xa6'"
b'#INDvsNZ\nWhat a bat by @klrahul11 \nU played like a gully boy\nAfter out...your hand is on ur head is like a small bo\xe2\x80\xa6 https://t.co/up9rbVQrOe'
b'@Rangoli_A FLOP MANIKARNIKA. LOL. 125 crores budget and 50 crore distributor share. LOL. Gully boy was more successful than your shit.'
"b'@wakishroff @Aligulpir Dude, I was Alia Bhatt in gully boy.'"
b'RT @SnehaRajani: @NotSoSnob Gully Boy. (Not seen Article 15) and ....  Soorma \xf0\x9f\x8f\x91\xf0\x9f\x98\x80'
b'Remember Dharavi from Slumdog Millionaire and Gully Boy? Dharavi is the biggest slum in Asia and its tour has taken\xe2\x80\xa6 https://t.co/bhs1cNYIAP'
"b'@Aligulpir Ali bhai, I was signed up to play Alia Bhatt\xe2\x80\x99s mother in Gully Boy, but I refused to take the role'"
"b""Didn't I tell you guys in my Gully Boy post? The Communist family. Jaan Nisaar Akhtar, Kaifi Aazmi, Javed Akhtar an\xe2\x80\xa6 https://t.co/NOH8vEPlku"""
b'@MadhavPalshikar @STUPIDREACTIONS @Kor5bin If Rang de basant did not get a nomination. I dont think gully boy has a chance.'
b'RT @zmilap: @NotSoSnob Gully Boy'
b'RT @ShashankKhaitan: @NotSoSnob Gully Boy'
"b'RT @SukanyaVerma: @NotSoSnob Gully Boy, so many scenes.'"
b'RT @SnehaRajani: @NotSoSnob Gully Boy. (Not seen Article 15) and ....  Soorma \xf0\x9f\x8f\x91\xf0\x9f\x98\x80'
"b'RT @Hipsterrrific: @NotSoSnob Gully boy. At the end when he gets on the stage and his parents are there applauding him. Also, when he cries\xe2\x80\xa6'"
b'RT @anandakelaa: @NotSoSnob Gully Boy I had some moments but the strongest one in recent memory is Alia Bhatt talking about her parents dea\xe2\x80\xa6'
"b'RT @mynameisKalai: @NotSoSnob Also gully boy, when Murad goes to moeen for help and confronts about the kids selling drugs'"
b'watched today morning!!\nAMAZED!!\n5/5 \xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x8e\xaf\xf0\x9f\x91\x8d\nMurad a.k.a GULLY BOY!!\nKudos\n@RanveerOfficial\n@aliaa08 #GullyBoy https://t.co/TbA7oPgmIa'
b'@samaasport yes parchi bestman you are not playing for pakistan you are playing for himself and throw you wicket li\xe2\x80\xa6 https://t.co/7cqWP3NFZr'
b'RT @ShashankKhaitan: @NotSoSnob Gully Boy'
"b'RT @RanveeriansFC: ..Fans have been able to see diverse characters such as Alauddin Khilji (Padmaavat), Sangram \xe2\x80\x98Simmba\xe2\x80\x99 Bhalerao (Simmba)\xe2\x80\xa6'"
b'RT @Shilpi92686196: We are thrilled to announce that my son Ekaansh Patni is now youngest rapper in India.He was very much inspired by Ranv\xe2\x80\xa6'
"b'RT @avadhootadawale: @NotSoSnob Gully Boy, where he writes the song Apna Time Ayega in a car.'"
"b'RT @Hipsterrrific: @NotSoSnob Gully boy. At the end when he gets on the stage and his parents are there applauding him. Also, when he cries\xe2\x80\xa6'"
"b'RT @ParishPatni: @RanveerOfficial Sir, my son Ekaansh Patni is 8 yrs old and was inspired by your songs in Gully boy movie. Here is his fir\xe2\x80\xa6'"
b'@ThandiLaash She just copied gully boy theme song'
"b'..Fans have been able to see diverse characters such as Alauddin Khilji (Padmaavat), Sangram \xe2\x80\x98Simmba\xe2\x80\x99 Bhalerao (Sim\xe2\x80\xa6 https://t.co/YUupH4Vh4n'"
b'RT @harbhajan_singh: Ladka Gully boy se kapil Dev ban gya @RanveerOfficial happy birthday brother.. keep rocking.. bless \xf0\x9f\xa4\x97\xf0\x9f\xa4\x97 https://t.co/lk\xe2\x80\xa6'
"b'@rjraunac Hello Raunac, HRU?My son Ekaansh Patni is 8 yrs old and was inspired by rap songs in Gully boy movie. Her\xe2\x80\xa6 https://t.co/8pYMLkocNs'"
"b""@NotSoSnob Gully Boy. Didn't like Sanju but that scene after his father dies. Not a film, but when Katekar dies in\xe2\x80\xa6 https://t.co/P9XaYvdx3i"""
b'Between Sets and Sweat \xf0\x9f\x94\xa5 \n\nTop tracks from the Playlist today  :\nGesaffelstein - Hate or Glory\nKaleo - No Good\nWood\xe2\x80\xa6 https://t.co/w38eWDVveZ'
b'@KingOfHearts_RS @KedarBaba Gully boy made a bigger impact and a good one at that .. \nI know it may not contribute\xe2\x80\xa6 https://t.co/I9VbrpiUcE'
b'@NotSoSnob Gully Boy and Kapoor n Sons!'
b'RT @ShashankKhaitan: @NotSoSnob Gully Boy'
b'@NotSoSnob Gully Boy\n - when safeena asks worriedly about his night and pulls out her iPad and gives that to him an\xe2\x80\xa6 https://t.co/qm7yv3pi3Q'
"b'RT @firstpost: From recent hits like #Article15 to box office duds like #Kalank, here are our top picks of Bollywood films that have releas\xe2\x80\xa6'"
"b'@timesofindia TOI Team, Need help!\nMy son Ekaansh Patni is 8 yrs old and was inspired by rap songs in Gully boy mov\xe2\x80\xa6 https://t.co/xJXoI37J0C'"
"b'RT @firstpost: From recent hits like #Article15 to box office duds like #Kalank, here are our top picks of Bollywood films that have releas\xe2\x80\xa6'"
b'The @guardian made an egregious error in their review of Gully Boy. The Guardian reviewer thinks the character of \xe2\x80\x98\xe2\x80\xa6 https://t.co/X9gMucbeFN'
b'@1998Siya For me gully boy is the best movie followed by kabir singh.'
"b'@NotSoSnob Also gully boy, when Murad goes to moeen for help and confronts about the kids selling drugs'"
"b'RT @ParishPatni: @RanveerOfficial Sir, my son Ekaansh Patni is 8 yrs old and was inspired by your songs in Gully boy movie. Here is his fir\xe2\x80\xa6'"
"b'RT @ParishPatni: @RanveerOfficial Sir, my son Ekaansh Patni is 8 yrs old and was inspired by your songs in Gully boy movie. Here is his fir\xe2\x80\xa6'"
"b""@NotSoSnob Gully boy, when Murad writes the 'yeh basti' poem on the rooftop"""
b'@Rashid8Patel @Aamirs_Batman Mujhe v 2nd best mvi  laga after gully boy this year'
b'Gully boy https://t.co/AJxWrVVK2F'
b'RT @SnehaRajani: @NotSoSnob Gully Boy. (Not seen Article 15) and ....  Soorma \xf0\x9f\x8f\x91\xf0\x9f\x98\x80'
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
"b'@NotSoSnob Not to the extent of eyes getting moist but emotional yes -\n\nGully Boy, Uri, Badhaai Ho in the last year or so..'"
b'@NotSoSnob Gully boy (In climax song he gave money to the  grand mother ) love it!!!'
b'Gully Boy https://t.co/FVUVZPQj4I'
b'RT @ranveercafe69: Best Bollywood films so far - First Post (includes Gully Boy) https://t.co/YpWG31miXA'
b'RT @Ronak_Kamat: @NotSoSnob Gully Boy'
"b'RT @SukanyaVerma: @NotSoSnob Gully Boy, so many scenes.'"
b'RT @varungrover: @NotSoSnob Gully Boy. Choked more in the 2nd viewing.'
b'RT @zmilap: @NotSoSnob Gully Boy'
b'RT @ShashankKhaitan: @NotSoSnob Gully Boy'
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
b'RT @SnehaRajani: @NotSoSnob Gully Boy. (Not seen Article 15) and ....  Soorma \xf0\x9f\x8f\x91\xf0\x9f\x98\x80'
"b'@IGTonColors Dear IGT Team, Just wanted to share that my son Ekaansh Patni is 8 yrs old and was inspired by rap son\xe2\x80\xa6 https://t.co/SsBHNKfPcn'"
b'RT @VWellwishers: #Kalank \xf0\x9f\x92\x95\n\nArticle link : https://t.co/JXeana7ca7\n\n@Varun_dvn @aliaa08 @MadhuriDixit @duttsanjay @sonakshisinha #Aditya h\xe2\x80\xa6'
b'@SubtleWomaniya The new Wakhra Swag sucks. Anything in bollywood with rap (Except gully boy) sucks.'
"b'@RanveerOfficial Sir, my son Ekaansh Patni is 8 yrs old and was inspired by your songs in Gully boy movie. Here is\xe2\x80\xa6 https://t.co/J7vngJf8VT'"
"b'@NotSoSnob A couple of almost-there moments in Bharat/wagah song, Uri/cremation scene, Gully Boy/Parents at concert\xe2\x80\xa6 https://t.co/NYdI3Sr34K'"
"b'@NotSoSnob Gully Boy, Neerja'"
b'RT @riyal_dhuvad: @Siya9343 @Royal_Vikesh Exactly.\n\nEven i liked gully boy lyrics..\nEach and every words have meanings. \nJust like \nRight m\xe2\x80\xa6'
b'RT @Shilpi92686196: We are thrilled to announce that my son Ekaansh Patni is now youngest rapper in India.He was very much inspired by Ranv\xe2\x80\xa6'
